date,store_id,city,store_profile,family,unit_sales,transactions,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month
2024-04-19,S002,Phoenix,urban flagship,frozen,116.82,1162.0,0,0,none,0,none,0,0,0,68.2,0.24000000000000005,4,Friday,4,16,2,19
2024-04-20,S002,Phoenix,urban flagship,produce,284.76,1170.0,0,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-20,S002,Phoenix,urban flagship,beverages,256.29,1170.0,0,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-20,S002,Phoenix,urban flagship,snacks,220.47,1170.0,0,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-20,S002,Phoenix,urban flagship,dairy,206.56,1170.0,1,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-20,S002,Phoenix,urban flagship,bakery,166.73,1170.0,0,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-20,S002,Phoenix,urban flagship,frozen,130.73,1170.0,0,0,none,0,none,1,0,0,68.4,0.24363636363636373,5,Saturday,4,16,2,20
2024-04-21,S002,Phoenix,urban flagship,produce,261.84,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-21,S002,Phoenix,urban flagship,beverages,263.91,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-21,S002,Phoenix,urban flagship,snacks,245.95,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-21,S002,Phoenix,urban flagship,dairy,188.58,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-21,S002,Phoenix,urban flagship,bakery,154.27,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-21,S002,Phoenix,urban flagship,frozen,121.73,1167.0,0,0,none,0,none,1,0,0,68.5,0.24545454545454545,6,Sunday,4,16,2,21
2024-04-22,S002,Phoenix,urban flagship,produce,229.65,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-22,S002,Phoenix,urban flagship,beverages,205.41,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-22,S002,Phoenix,urban flagship,snacks,169.0,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-22,S002,Phoenix,urban flagship,dairy,150.13,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-22,S002,Phoenix,urban flagship,bakery,119.94,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-22,S002,Phoenix,urban flagship,frozen,97.29,942.0,0,0,none,0,none,0,0,0,68.7,0.24909090909090914,0,Monday,4,17,2,22
2024-04-23,S002,Phoenix,urban flagship,produce,218.58,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-23,S002,Phoenix,urban flagship,beverages,173.86,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-23,S002,Phoenix,urban flagship,snacks,192.1,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-23,S002,Phoenix,urban flagship,dairy,141.08,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-23,S002,Phoenix,urban flagship,bakery,129.94,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-23,S002,Phoenix,urban flagship,frozen,89.66,980.0,0,0,none,0,none,0,0,0,68.9,0.25272727272727286,1,Tuesday,4,17,2,23
2024-04-24,S002,Phoenix,urban flagship,produce,240.68,1029.0,0,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-24,S002,Phoenix,urban flagship,beverages,220.11,1029.0,0,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-24,S002,Phoenix,urban flagship,snacks,184.25,1029.0,0,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-24,S002,Phoenix,urban flagship,dairy,159.81,1029.0,0,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-24,S002,Phoenix,urban flagship,bakery,150.03,1029.0,1,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-24,S002,Phoenix,urban flagship,frozen,126.14,1029.0,0,0,none,0,none,0,0,0,69.0,0.2545454545454545,2,Wednesday,4,17,2,24
2024-04-25,S002,Phoenix,urban flagship,produce,275.13,1155.0,1,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-25,S002,Phoenix,urban flagship,beverages,220.13,1155.0,0,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-25,S002,Phoenix,urban flagship,snacks,188.85,1155.0,0,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-25,S002,Phoenix,urban flagship,dairy,164.31,1155.0,0,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-25,S002,Phoenix,urban flagship,bakery,157.21,1155.0,0,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-25,S002,Phoenix,urban flagship,frozen,121.46,1155.0,0,0,none,0,none,0,0,0,69.2,0.25818181818181823,3,Thursday,4,17,2,25
2024-04-26,S002,Phoenix,urban flagship,produce,238.88,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-26,S002,Phoenix,urban flagship,beverages,225.86,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-26,S002,Phoenix,urban flagship,snacks,197.42,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-26,S002,Phoenix,urban flagship,dairy,180.41,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-26,S002,Phoenix,urban flagship,bakery,147.08,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-26,S002,Phoenix,urban flagship,frozen,119.93,1127.0,0,0,none,0,none,0,0,0,69.4,0.2618181818181819,4,Friday,4,17,2,26
2024-04-27,S002,Phoenix,urban flagship,produce,262.19,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-27,S002,Phoenix,urban flagship,beverages,232.21,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-27,S002,Phoenix,urban flagship,snacks,228.82,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-27,S002,Phoenix,urban flagship,dairy,168.97,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-27,S002,Phoenix,urban flagship,bakery,162.11,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-27,S002,Phoenix,urban flagship,frozen,146.97,1145.0,0,0,none,0,none,1,0,0,69.6,0.26545454545454533,5,Saturday,4,17,2,27
2024-04-28,S002,Phoenix,urban flagship,produce,307.38,1141.0,1,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-28,S002,Phoenix,urban flagship,beverages,246.31,1141.0,0,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-28,S002,Phoenix,urban flagship,snacks,219.48,1141.0,0,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-28,S002,Phoenix,urban flagship,dairy,182.67,1141.0,0,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-28,S002,Phoenix,urban flagship,bakery,161.15,1141.0,0,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-28,S002,Phoenix,urban flagship,frozen,137.04,1141.0,0,0,none,0,none,1,0,0,69.8,0.26909090909090905,6,Sunday,4,17,2,28
2024-04-29,S002,Phoenix,urban flagship,produce,211.59,934.0,0,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-29,S002,Phoenix,urban flagship,beverages,194.41,934.0,0,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-29,S002,Phoenix,urban flagship,snacks,182.16,934.0,0,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-29,S002,Phoenix,urban flagship,dairy,187.05,934.0,1,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-29,S002,Phoenix,urban flagship,bakery,136.04,934.0,0,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-29,S002,Phoenix,urban flagship,frozen,114.37,934.0,0,0,none,0,none,0,0,0,70.0,0.2727272727272727,0,Monday,4,18,2,29
2024-04-30,S002,Phoenix,urban flagship,produce,232.52,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-04-30,S002,Phoenix,urban flagship,beverages,202.8,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-04-30,S002,Phoenix,urban flagship,snacks,159.91,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-04-30,S002,Phoenix,urban flagship,dairy,139.66,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-04-30,S002,Phoenix,urban flagship,bakery,129.03,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-04-30,S002,Phoenix,urban flagship,frozen,110.02,960.0,0,0,none,0,none,0,0,0,70.2,0.2763636363636364,1,Tuesday,4,18,2,30
2024-05-01,S002,Phoenix,urban flagship,produce,241.68,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-01,S002,Phoenix,urban flagship,beverages,230.09,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-01,S002,Phoenix,urban flagship,snacks,206.91,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-01,S002,Phoenix,urban flagship,dairy,200.41,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-01,S002,Phoenix,urban flagship,bakery,137.45,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-01,S002,Phoenix,urban flagship,frozen,122.68,1109.0,0,0,none,0,none,0,1,0,70.4,0.2800000000000001,2,Wednesday,5,18,2,1
2024-05-02,S002,Phoenix,urban flagship,produce,306.8,1112.0,1,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-02,S002,Phoenix,urban flagship,beverages,288.95,1112.0,1,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-02,S002,Phoenix,urban flagship,snacks,211.86,1112.0,0,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-02,S002,Phoenix,urban flagship,dairy,156.23,1112.0,0,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-02,S002,Phoenix,urban flagship,bakery,145.63,1112.0,0,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-02,S002,Phoenix,urban flagship,frozen,145.91,1112.0,0,0,none,0,none,0,1,0,70.6,0.2836363636363635,3,Thursday,5,18,2,2
2024-05-03,S002,Phoenix,urban flagship,produce,234.55,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-03,S002,Phoenix,urban flagship,beverages,209.41,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-03,S002,Phoenix,urban flagship,snacks,210.45,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-03,S002,Phoenix,urban flagship,dairy,167.5,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-03,S002,Phoenix,urban flagship,bakery,122.94,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-03,S002,Phoenix,urban flagship,frozen,108.28,1108.0,0,0,none,0,none,0,0,0,70.8,0.28727272727272724,4,Friday,5,18,2,3
2024-05-04,S002,Phoenix,urban flagship,produce,259.11,1171.0,0,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-04,S002,Phoenix,urban flagship,beverages,258.1,1171.0,0,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-04,S002,Phoenix,urban flagship,snacks,264.03,1171.0,1,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-04,S002,Phoenix,urban flagship,dairy,203.13,1171.0,1,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-04,S002,Phoenix,urban flagship,bakery,160.14,1171.0,0,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-04,S002,Phoenix,urban flagship,frozen,124.6,1171.0,0,0,none,0,none,1,0,0,71.0,0.2909090909090909,5,Saturday,5,18,2,4
2024-05-05,S002,Phoenix,urban flagship,produce,283.32,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-05,S002,Phoenix,urban flagship,beverages,233.79,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-05,S002,Phoenix,urban flagship,snacks,215.78,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-05,S002,Phoenix,urban flagship,dairy,169.97,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-05,S002,Phoenix,urban flagship,bakery,151.32,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-05,S002,Phoenix,urban flagship,frozen,118.15,1121.0,0,0,none,0,none,1,0,0,71.2,0.2945454545454546,6,Sunday,5,18,2,5
2024-05-06,S002,Phoenix,urban flagship,produce,241.62,961.0,0,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-06,S002,Phoenix,urban flagship,beverages,228.79,961.0,0,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-06,S002,Phoenix,urban flagship,snacks,209.92,961.0,1,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-06,S002,Phoenix,urban flagship,dairy,156.98,961.0,0,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-06,S002,Phoenix,urban flagship,bakery,112.26,961.0,0,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-06,S002,Phoenix,urban flagship,frozen,123.55,961.0,0,0,none,0,none,0,0,0,71.4,0.29818181818181827,0,Monday,5,19,2,6
2024-05-07,S002,Phoenix,urban flagship,produce,205.91,911.0,0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-07,S002,Phoenix,urban flagship,beverages,207.04,911.0,1,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-07,S002,Phoenix,urban flagship,snacks,176.45,911.0,0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-07,S002,Phoenix,urban flagship,dairy,160.98,911.0,0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-07,S002,Phoenix,urban flagship,bakery,139.28,911.0,0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-07,S002,Phoenix,urban flagship,frozen,100.92,911.0,0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,Tuesday,5,19,2,7
2024-05-08,S002,Phoenix,urban flagship,produce,227.76,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-08,S002,Phoenix,urban flagship,beverages,213.22,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-08,S002,Phoenix,urban flagship,snacks,182.46,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-08,S002,Phoenix,urban flagship,dairy,168.33,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-08,S002,Phoenix,urban flagship,bakery,137.43,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-08,S002,Phoenix,urban flagship,frozen,96.03,1041.0,0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,Wednesday,5,19,2,8
2024-05-09,S002,Phoenix,urban flagship,produce,220.11,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-09,S002,Phoenix,urban flagship,beverages,225.03,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-09,S002,Phoenix,urban flagship,snacks,188.7,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-09,S002,Phoenix,urban flagship,dairy,171.11,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-09,S002,Phoenix,urban flagship,bakery,123.96,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-09,S002,Phoenix,urban flagship,frozen,118.58,1015.0,0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,Thursday,5,19,2,9
2024-05-10,S002,Phoenix,urban flagship,produce,201.66,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-10,S002,Phoenix,urban flagship,beverages,222.33,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-10,S002,Phoenix,urban flagship,snacks,187.98,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-10,S002,Phoenix,urban flagship,dairy,150.99,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-10,S002,Phoenix,urban flagship,bakery,136.82,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-10,S002,Phoenix,urban flagship,frozen,122.95,1051.0,0,0,none,0,none,0,0,0,72.3,0.3145454545454545,4,Friday,5,19,2,10
2024-05-11,S002,Phoenix,urban flagship,produce,280.67,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-11,S002,Phoenix,urban flagship,beverages,237.21,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-11,S002,Phoenix,urban flagship,snacks,229.23,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-11,S002,Phoenix,urban flagship,dairy,167.48,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-11,S002,Phoenix,urban flagship,bakery,169.94,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-11,S002,Phoenix,urban flagship,frozen,143.0,1169.0,0,0,none,0,none,1,0,0,72.6,0.3199999999999999,5,Saturday,5,19,2,11
2024-05-12,S002,Phoenix,urban flagship,produce,245.82,1113.0,0,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-12,S002,Phoenix,urban flagship,beverages,275.28,1113.0,1,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-12,S002,Phoenix,urban flagship,snacks,213.14,1113.0,0,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-12,S002,Phoenix,urban flagship,dairy,173.98,1113.0,0,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-12,S002,Phoenix,urban flagship,bakery,149.03,1113.0,0,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-12,S002,Phoenix,urban flagship,frozen,136.91,1113.0,0,0,none,0,none,1,0,0,72.8,0.3236363636363636,6,Sunday,5,19,2,12
2024-05-13,S002,Phoenix,urban flagship,produce,232.43,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-13,S002,Phoenix,urban flagship,beverages,196.9,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-13,S002,Phoenix,urban flagship,snacks,163.34,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-13,S002,Phoenix,urban flagship,dairy,147.86,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-13,S002,Phoenix,urban flagship,bakery,126.54,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-13,S002,Phoenix,urban flagship,frozen,103.96,924.0,0,0,none,0,none,0,0,0,73.1,0.329090909090909,0,Monday,5,20,2,13
2024-05-14,S002,Phoenix,urban flagship,produce,244.52,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-14,S002,Phoenix,urban flagship,beverages,246.12,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-14,S002,Phoenix,urban flagship,snacks,193.84,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-14,S002,Phoenix,urban flagship,dairy,193.63,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-14,S002,Phoenix,urban flagship,bakery,145.55,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-14,S002,Phoenix,urban flagship,frozen,120.48,1065.0,0,0,none,0,none,0,1,0,73.3,0.33272727272727265,1,Tuesday,5,20,2,14
2024-05-15,S002,Phoenix,urban flagship,produce,231.04,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-15,S002,Phoenix,urban flagship,beverages,220.36,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-15,S002,Phoenix,urban flagship,snacks,198.98,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-15,S002,Phoenix,urban flagship,dairy,169.08,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-15,S002,Phoenix,urban flagship,bakery,137.84,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-15,S002,Phoenix,urban flagship,frozen,108.14,1034.0,0,0,none,0,none,0,1,0,73.6,0.3381818181818181,2,Wednesday,5,20,2,15
2024-05-16,S002,Phoenix,urban flagship,produce,250.7,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-16,S002,Phoenix,urban flagship,beverages,229.7,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-16,S002,Phoenix,urban flagship,snacks,187.2,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-16,S002,Phoenix,urban flagship,dairy,181.25,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-16,S002,Phoenix,urban flagship,bakery,130.4,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-16,S002,Phoenix,urban flagship,frozen,122.21,1098.0,0,0,none,0,none,0,1,0,73.8,0.34181818181818174,3,Thursday,5,20,2,16
2024-05-17,S002,Phoenix,urban flagship,produce,239.23,1080.0,0,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-17,S002,Phoenix,urban flagship,beverages,268.59,1080.0,1,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-17,S002,Phoenix,urban flagship,snacks,202.54,1080.0,1,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-17,S002,Phoenix,urban flagship,dairy,174.0,1080.0,0,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-17,S002,Phoenix,urban flagship,bakery,148.05,1080.0,0,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-17,S002,Phoenix,urban flagship,frozen,134.26,1080.0,0,0,none,0,none,0,0,0,74.1,0.3472727272727272,4,Friday,5,20,2,17
2024-05-18,S002,Phoenix,urban flagship,produce,280.46,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-18,S002,Phoenix,urban flagship,beverages,254.23,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-18,S002,Phoenix,urban flagship,snacks,210.04,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-18,S002,Phoenix,urban flagship,dairy,190.57,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-18,S002,Phoenix,urban flagship,bakery,176.5,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-18,S002,Phoenix,urban flagship,frozen,113.76,1170.0,0,0,none,0,none,1,0,0,74.3,0.35090909090909084,5,Saturday,5,20,2,18
2024-05-19,S002,Phoenix,urban flagship,produce,242.52,1120.0,0,0,none,0,none,1,0,0,74.6,0.35636363636363627,6,Sunday,5,20,2,19
